RTD_End_Time_Stamp,RTD_10_Min_Non_Sync,RTD_30_Min_Non_Sync,Real_Time_LBMP,Day_Ahead_LBMP
"08/28/2019 00:00:00",0,0,13.76,17.15
"08/28/2019 00:05:00",0,0,13.72,17.15
"08/28/2019 00:10:00",0,0,16.74,17.15
"08/28/2019 00:15:00",0,0,16.82,17.15
"08/28/2019 00:20:00",0,0,15.49,17.15
"08/28/2019 00:25:00",0,0,13.91,17.15
"08/28/2019 00:30:00",0,0,13.69,17.15
"08/28/2019 00:35:00",0,0,13.66,17.15
"08/28/2019 00:40:00",0,0,13.16,17.15
"08/28/2019 00:45:00",0,0,13,17.15
"08/28/2019 00:50:00",0,0,12.3,17.15
"08/28/2019 00:55:00",0,0,12.25,17.15
"08/28/2019 01:00:00",0,0,12.31,14.34
"08/28/2019 01:05:00",0,0,13,14.34
"08/28/2019 01:10:00",0,0,12.3,14.34
"08/28/2019 01:15:00",0,0,12.3,14.34
"08/28/2019 01:20:00",0,0,12.31,14.34
"08/28/2019 01:25:00",0,0,12.3,14.34
"08/28/2019 01:30:00",0,0,12.31,14.34
"08/28/2019 01:35:00",0,0,12.3,14.34
"08/28/2019 01:40:00",0,0,12.29,14.34
"08/28/2019 01:45:00",0,0,12.21,14.34
"08/28/2019 01:50:00",0,0,12.24,14.34
"08/28/2019 01:55:00",0,0,12.3,14.34
"08/28/2019 02:00:00",0,0,12.3,13.31
"08/28/2019 02:05:00",0,0,12.29,13.31
"08/28/2019 02:10:00",0,0,12.29,13.31
"08/28/2019 02:15:00",0,0,12.29,13.31
"08/28/2019 02:20:00",0,0,12.29,13.31
"08/28/2019 02:25:00",0,0,12.3,13.31
"08/28/2019 02:30:00",0,0,7.79,13.31
"08/28/2019 02:35:00",0,0,7.78,13.31
"08/28/2019 02:40:00",0,0,7.73,13.31
"08/28/2019 02:45:00",0,0,7.78,13.31
"08/28/2019 02:50:00",0,0,7.76,13.31
"08/28/2019 02:55:00",0,0,7.73,13.31
"08/28/2019 03:00:00",0,0,12.29,13.08
"08/28/2019 03:05:00",0,0,13.17,13.08
"08/28/2019 03:10:00",0,0,13.02,13.08
"08/28/2019 03:15:00",0,0,12.29,13.08
"08/28/2019 03:20:00",0,0,7.75,13.08
"08/28/2019 03:25:00",0,0,7.76,13.08
"08/28/2019 03:30:00",0,0,7.77,13.08
"08/28/2019 03:35:00",0,0,12.29,13.08
"08/28/2019 03:40:00",0,0,12.29,13.08
"08/28/2019 03:45:00",0,0,7.81,13.08
"08/28/2019 03:50:00",0,0,7.83,13.08
"08/28/2019 03:55:00",0,0,7.78,13.08
"08/28/2019 04:00:00",0,0,4.72,12.97
"08/28/2019 04:05:00",0,0,4.69,12.97
"08/28/2019 04:10:00",0,0,5.09,12.97
"08/28/2019 04:15:00",0,0,7.7,12.97
"08/28/2019 04:20:00",0,0,12.29,12.97
"08/28/2019 04:25:00",0,0,7.76,12.97
"08/28/2019 04:30:00",0,0,7.73,12.97
"08/28/2019 04:35:00",0,0,7.74,12.97
"08/28/2019 04:40:00",0,0,7.72,12.97
"08/28/2019 04:45:00",0,0,5.09,12.97
"08/28/2019 04:50:00",0,0,7.73,12.97
"08/28/2019 04:55:00",0,0,7.75,12.97
"08/28/2019 05:00:00",0,0,4.72,15.28
"08/28/2019 05:05:00",0,0,4.71,15.28
"08/28/2019 05:10:00",0,0,7.73,15.28
"08/28/2019 05:15:00",0,0,7.76,15.28
"08/28/2019 05:20:00",0,0,7.77,15.28
"08/28/2019 05:25:00",0,0,7.75,15.28
"08/28/2019 05:30:00",0,0,11.96,15.28
"08/28/2019 05:35:00",0,0,12.31,15.28
"08/28/2019 05:40:00",0,0,11.96,15.28
"08/28/2019 05:45:00",0,0,4.66,15.28
"08/28/2019 05:50:00",0,0,1.04,15.28
"08/28/2019 05:55:00",0,0,2.79,15.28
"08/28/2019 06:00:00",0,0,11.98,17.38
"08/28/2019 06:05:00",0,0,13.68,17.38
"08/28/2019 06:10:00",0,0,13.73,17.38
"08/28/2019 06:15:00",0,0,14.42,17.38
"08/28/2019 06:20:00",0,0,14.83,17.38
"08/28/2019 06:25:00",0,0,15.71,17.38
"08/28/2019 06:30:00",0,0,16.13,17.38
"08/28/2019 06:35:00",0,0,17.43,17.38
"08/28/2019 06:40:00",0,0,17.41,17.38
"08/28/2019 06:45:00",0,0,16.13,17.38
"08/28/2019 06:50:00",0,0,13.91,17.38
"08/28/2019 06:55:00",0,0,13.92,17.38
"08/28/2019 07:00:00",0,0,14.18,17.82
"08/28/2019 07:05:00",0,0,14.21,17.82
"08/28/2019 07:10:00",0,0,14.24,17.82
"08/28/2019 07:15:00",0,0,14.36,17.82
"08/28/2019 07:20:00",0,0,15.57,17.82
"08/28/2019 07:25:00",0,0,15.56,17.82
"08/28/2019 07:30:00",0,0,14.35,17.82
"08/28/2019 07:35:00",0,0,14.24,17.82
"08/28/2019 07:40:00",0,0,15.14,17.82
"08/28/2019 07:45:00",0,0,15.33,17.82
"08/28/2019 07:50:00",0,0,15.41,17.82
"08/28/2019 07:55:00",0,0,15.67,17.82
"08/28/2019 08:00:00",0,0,16.3,19.01
"08/28/2019 08:05:00",0,0,16.37,19.01
"08/28/2019 08:10:00",0,0,16.87,19.01
"08/28/2019 08:15:00",0,0,17.14,19.01
"08/28/2019 08:20:00",0,0,16.84,19.01
"08/28/2019 08:25:00",0,0,18.35,19.01
"08/28/2019 08:30:00",0,0,18.66,19.01
"08/28/2019 08:35:00",0,0,20.16,19.01
"08/28/2019 08:40:00",0,0,19.2,19.01
"08/28/2019 08:45:00",0,0,17.72,19.01
"08/28/2019 08:50:00",0,0,16.64,19.01
"08/28/2019 08:55:00",0,0,16.72,19.01
"08/28/2019 09:00:00",0,0,17.13,20.5
"08/28/2019 09:05:00",0,0,17.33,20.5
"08/28/2019 09:10:00",0,0,19.01,20.5
"08/28/2019 09:15:00",0,0,19.41,20.5
"08/28/2019 09:20:00",0,0,21.87,20.5
