cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
12890.475121729374,59.141,2.8570137547648145,74.99999999999989,1.2636453798629697e-5,6.747422602795812,6.795189837495718,0,-4.424991636782871e-7,OPTIMAL,479176.3368135835
