cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
20076.89837042748,38.312,0.0,32.117000000000004,-3.695838774316597,12.251645222750778,12.362622149278007,0,0.0,OPTIMAL,479692.0172559451
