cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
18276.857284197293,46.421,0.0,74.99999999999989,1.2607199789013463e-5,8.800430216040205,8.863655326962798,0,0.0,OPTIMAL,437235.15698855475
