cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
12772.871681921668,43.828,0.0,74.99999999999989,8.539744958657244e-6,8.104446834493029,8.161579349470713,0,0.0,OPTIMAL,480711.5797217734
