cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
33870.67115041065,62.921,1.3376494890976556,74.99999999999989,3.125510517319424e-6,10.458027045593633,10.531925108958536,0,-4.0260014515746106e-7,OPTIMAL,455058.7645524283
