cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
21880.6569521892,44.469,0.0,74.99999999999989,3.4732546747862613e-5,9.916905332133185,9.991167558077262,0,0.0,OPTIMAL,438476.84853444993
