cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
17103.76709748474,61.828,5.460235604817807,74.99999999999989,2.6371342903269573e-5,5.734041439510193,5.7782996950961945,0,-1.0412467049119575e-6,OPTIMAL,454884.1622480034
