time,solar_MW
"2016-08-01 00:00:00",0
"2016-08-01 00:05:00",0
"2016-08-01 00:10:00",0
"2016-08-01 00:15:00",0
"2016-08-01 00:20:00",0
"2016-08-01 00:25:00",0
"2016-08-01 00:30:00",0
"2016-08-01 00:35:00",0
"2016-08-01 00:40:00",0
"2016-08-01 00:45:00",0
"2016-08-01 00:50:00",0
"2016-08-01 00:55:00",0
"2016-08-01 01:00:00",0
"2016-08-01 01:05:00",0
"2016-08-01 01:10:00",0
"2016-08-01 01:15:00",0
"2016-08-01 01:20:00",0
"2016-08-01 01:25:00",0
"2016-08-01 01:30:00",0
"2016-08-01 01:35:00",0
"2016-08-01 01:40:00",0
"2016-08-01 01:45:00",0
"2016-08-01 01:50:00",0
"2016-08-01 01:55:00",0
"2016-08-01 02:00:00",0
"2016-08-01 02:05:00",0
"2016-08-01 02:10:00",0
"2016-08-01 02:15:00",0
"2016-08-01 02:20:00",0
"2016-08-01 02:25:00",0
"2016-08-01 02:30:00",0
"2016-08-01 02:35:00",0
"2016-08-01 02:40:00",0
"2016-08-01 02:45:00",0
"2016-08-01 02:50:00",0
"2016-08-01 02:55:00",0
"2016-08-01 03:00:00",0
"2016-08-01 03:05:00",0
"2016-08-01 03:10:00",0
"2016-08-01 03:15:00",0
"2016-08-01 03:20:00",0
"2016-08-01 03:25:00",0
"2016-08-01 03:30:00",0
"2016-08-01 03:35:00",0
"2016-08-01 03:40:00",0
"2016-08-01 03:45:00",0
"2016-08-01 03:50:00",0
"2016-08-01 03:55:00",0
"2016-08-01 04:00:00",0
"2016-08-01 04:05:00",0
"2016-08-01 04:10:00",0
"2016-08-01 04:15:00",0
"2016-08-01 04:20:00",0
"2016-08-01 04:25:00",0
"2016-08-01 04:30:00",0
"2016-08-01 04:35:00",0
"2016-08-01 04:40:00",0
"2016-08-01 04:45:00",0
"2016-08-01 04:50:00",0
"2016-08-01 04:55:00",0
"2016-08-01 05:00:00",0
"2016-08-01 05:05:00",0
"2016-08-01 05:10:00",0
"2016-08-01 05:15:00",0
"2016-08-01 05:20:00",0
"2016-08-01 05:25:00",0
"2016-08-01 05:30:00",0
"2016-08-01 05:35:00",0
"2016-08-01 05:40:00",0.040038
"2016-08-01 05:45:00",0.090198
"2016-08-01 05:50:00",0.150253
"2016-08-01 05:55:00",0.210332
"2016-08-01 06:00:00",0.260417
"2016-08-01 06:05:00",0.330596
"2016-08-01 06:10:00",0.400731
"2016-08-01 06:15:00",0.460781
"2016-08-01 06:20:00",0.540929
"2016-08-01 06:25:00",0.611044
"2016-08-01 06:30:00",0.69115
"2016-08-01 06:35:00",0.791327
"2016-08-01 06:40:00",0.861508
"2016-08-01 06:45:00",0.951573
"2016-08-01 06:50:00",1.021747
"2016-08-01 06:55:00",1.121923
"2016-08-01 07:00:00",1.202036
"2016-08-01 07:05:00",1.282167
"2016-08-01 07:10:00",1.372372
"2016-08-01 07:15:00",1.462533
"2016-08-01 07:20:00",1.532585
"2016-08-01 07:25:00",1.622771
"2016-08-01 07:30:00",1.702832
"2016-08-01 07:35:00",1.783012
"2016-08-01 07:40:00",1.873208
"2016-08-01 07:45:00",1.953292
"2016-08-01 07:50:00",2.033421
"2016-08-01 07:55:00",2.11359
"2016-08-01 08:00:00",2.193729
"2016-08-01 08:05:00",2.273882
"2016-08-01 08:10:00",2.364031
"2016-08-01 08:15:00",2.434189
"2016-08-01 08:20:00",2.514256
"2016-08-01 08:25:00",2.594402
"2016-08-01 08:30:00",2.664559
"2016-08-01 08:35:00",2.744718
"2016-08-01 08:40:00",2.824815
"2016-08-01 08:45:00",2.894942
"2016-08-01 08:50:00",2.965089
"2016-08-01 08:55:00",3.035137
"2016-08-01 09:00:00",3.105285
"2016-08-01 09:05:00",3.175397
"2016-08-01 09:10:00",3.2455
"2016-08-01 09:15:00",3.31559
"2016-08-01 09:20:00",3.375734
"2016-08-01 09:25:00",3.435849
"2016-08-01 09:30:00",3.505948
"2016-08-01 09:35:00",3.566044
"2016-08-01 09:40:00",3.626152
"2016-08-01 09:45:00",3.676282
"2016-08-01 09:50:00",3.736395
"2016-08-01 09:55:00",3.786449
"2016-08-01 10:00:00",3.836559
"2016-08-01 10:05:00",3.886577
"2016-08-01 10:10:00",3.94673
"2016-08-01 10:15:00",3.976721
"2016-08-01 10:20:00",4.036857
"2016-08-01 10:25:00",4.066866
"2016-08-01 10:30:00",4.117021
"2016-08-01 10:35:00",4.14704
"2016-08-01 10:40:00",4.187125
"2016-08-01 10:45:00",4.217193
"2016-08-01 10:50:00",4.257215
"2016-08-01 10:55:00",4.287236
"2016-08-01 11:00:00",4.317362
"2016-08-01 11:05:00",4.337402
"2016-08-01 11:10:00",4.377407
"2016-08-01 11:15:00",4.387469
"2016-08-01 11:20:00",4.407484
"2016-08-01 11:25:00",4.427545
"2016-08-01 11:30:00",4.437556
"2016-08-01 11:35:00",4.447544
"2016-08-01 11:40:00",4.477639
"2016-08-01 11:45:00",4.127
"2016-08-01 11:50:00",4.477638
"2016-08-01 11:55:00",4.487654
"2016-08-01 12:00:00",4.487654
"2016-08-01 12:05:00",4.487654
"2016-08-01 12:10:00",4.49766
"2016-08-01 12:15:00",4.477637
"2016-08-01 12:20:00",4.477635
"2016-08-01 12:25:00",4.467616
"2016-08-01 12:30:00",4.457576
"2016-08-01 12:35:00",4.437555
"2016-08-01 12:40:00",4.437546
"2016-08-01 12:45:00",4.407477
"2016-08-01 12:50:00",4.387468
"2016-08-01 12:55:00",4.367393
"2016-08-01 13:00:00",4.287238
"2016-08-01 13:05:00",4.287238
