cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1085.3447185667558,13.938,0.0,0.0,0.0,8.332780949334476,8.332780948689106,0,0.0,OPTIMAL,484708.58400505077
