cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1051.0707484779982,9.782,0.0,0.0,0.0,8.504955484543462,8.504955483301401,0,0.0,OPTIMAL,484742.2586450944
