cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
3273.1639134573643,14.11,0.0,0.0,0.0,12.473155594821444,12.47315559272416,0,0.0,OPTIMAL,455934.9609284349
