cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
3287.3135818889323,15.344,0.6272118917950658,0.0,0.0,12.050750597819242,12.050750070110215,0,0.011805835511047302,OPTIMAL,455577.05111552787
