cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
502.1630754947015,15.203,8.324102477337387,0.0,0.0,2.312775088892059,2.312773410142058,0,0.1873518367623639,OPTIMAL,487222.43779406825
