cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1082.1123205136519,13.453,0.0,0.0,0.0,7.971361479442272,7.971361477080309,0,0.0,OPTIMAL,485423.9605470004
