cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
2732.084620902243,11.922,0.0,0.0,0.0,11.411425239011992,11.411422015602824,0,0.0,OPTIMAL,451148.61355152284
