timestamp,bnk139_Pf_1,bnk139_Pf_2,bnk139_Pf_3,bnk139_Pf_4,bnk239_Pf_5,bnk239_Pf_6,bnk239_Pf_7,bnk239_Pf_8,bnk276_Pf_9,bnk276_Pf_10,bnk276_Pf_11,bnk276_Pf_12
1.0,0.8720501348560908,0.8208453561344292,1.2226477969191532,1.268627797784006,1.2832576160922606,1.818820208057489,1.1296426987442267,1.5465976770076353,1.325057975685512,0.6959680839587538,1.0826179779001448,0.5747480704786756
2.0,0.8616013976056578,0.8119638979917215,1.2121988664398098,1.2576563657159336,1.2675839202374137,1.815686221753166,1.118671240100567,1.5335362211742747,1.3072938572063368,0.6923114938676703,1.0711239504002372,0.5679564924678482
3.0,0.8516740200489483,0.8036039780399813,1.201748945822475,1.2472064450055693,1.2529539695146097,1.8125512632781784,1.1087437821025936,1.5209962628270621,1.2910963434592133,0.6891764134933195,1.0601513703395242,0.5611639114975402
4.0,0.689151200769676,0.6515297601140162,0.9751496489038989,1.012769259034848,1.0140603568675781,1.480883776726573,0.8990544562704542,1.2350695229464523,1.0439817445006534,0.561331893317604,0.8588784831644252,0.45403873462006533
5.0,0.681874371649589,0.6455363383317175,0.9670172078120284,1.0050646520504156,1.002929725899334,1.4791640237392518,0.8913499510564885,1.2260828140416735,1.032426172583524,0.5587536506449674,0.8503123998070962,0.44931453918697983
6.0,0.6754500054788615,0.6399676800070705,0.9597376825010405,0.9977851832798389,0.9930826029029657,1.4770129382407933,0.8844979294935054,1.2175204339601247,1.0212977084188206,0.5566053982845843,0.8421753996706556,0.44502789478714966
7.0,0.6690377233344411,0.634410027674276,0.9524700304448455,0.9913725311973698,0.9832500228273671,1.4753027076845804,0.8776576985778326,1.2098252030840109,1.0114651077121977,0.5540401522834648,0.8344801539589388,0.44075264869031483
8.0,0.6634801897069076,0.629707761749824,0.9452027644115054,0.9849602651022473,0.9742725975909252,1.4735924875014812,0.8712449780004491,1.2025574827584065,1.0020601690631,0.5519027066029013,0.8267852080739058,0.4369052027420661
9.0,0.6583500868219968,0.6250050037316017,0.9387900073643943,0.9789750081250966,0.9652950419125319,1.471882547419642,0.8652600358367188,1.195717542023027,0.9935100633359989,0.549765118632838,0.8190901209137077,0.4334851139311598
10.0,0.6532206937278314,0.6207306733253117,0.9323781948220796,0.9734182000204026,0.9571731396339919,1.470600660168284,0.8597031085673438,1.1893056391603012,0.9858155626154347,0.5480555308656558,0.8122505382413217,0.43006550748835626
11.0,0.7618367495920515,0.7208489312927538,1.0789730965575266,1.121644802045375,1.1215175307767349,1.6457236326387095,0.9952789281019407,1.367447869530812,1.1533096931480407,0.622514948047154,0.9508679394745252,0.5020568868269798
12.0,0.6442432295030571,0.6130356290343727,0.9208356458078711,0.9627306518483743,0.9417831383303844,1.4671806809895809,0.8490156246742848,1.1773356567900983,0.9717081556382953,0.5442081756380416,0.7985706727166406,0.4236531550580343
13.0,0.6404025358977803,0.6096227218881046,0.9157122889165065,0.9580348951845041,0.9349503000247636,1.4654783495602215,0.844319955082389,1.172212742336922,0.965302206272988,0.5425069898022753,0.7921656185657817,0.42109654649550665
14.0,0.7780013348144821,0.7409041086497771,1.1134465409591519,1.1651740390900847,1.1343462206719506,1.7890388461425413,1.0261888650586548,1.42642383784758,1.1730113553395143,0.6609615855157072,0.9608764655520213,0.511526590044228
15.0,0.7738195373550537,0.73724432646301,1.107696885928628,1.1599468459082147,1.1265066692910604,1.7864238268166281,1.0209619193636257,1.4211967672579342,1.166216808944912,0.658868968116295,0.9535593963314467,0.5083893446707128
16.0,0.6297081255786051,0.6006381230705891,0.9020255917714262,0.9447755962103511,0.9157053449908585,1.4599131677746435,0.8310605295128553,1.1580980496707272,0.9490504245533654,0.5377956044073962,0.7742029603982824,0.4138205620136467
17.0,0.6412956660790274,0.6104181052015034,0.9169118990246347,0.95922751141354,0.9369734000395566,1.4658959669965514,0.8455279869913193,1.1734799006852998,0.9668499992099563,0.5428395544560282,0.7939215249871218,0.4216537263482029
18.0,0.6966244548255286,0.6642486489312893,0.9987618250109824,1.0458249517585052,1.0118123950455502,1.6194718542928017,0.919474807914544,1.2828881094666258,1.0501366543031176,0.5962474755613597,0.855024888732927,0.45762654471221575
