cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
12836.17015541331,16.875,0.0,43.855,0.012600000000000222,0.0,7.322401685917462,0,0.0,OPTIMAL,481307.5162929926,0.0
