RTD_End_Time_Stamp,RTD_10_Min_Non_Sync,RTD_30_Min_Non_Sync,Real_Time_LBMP,Day_Ahead_LBMP
"08/07/2019 00:00:00",0,0,18.76,22.2
"08/07/2019 00:05:00",0,0,17.52,22.2
"08/07/2019 00:10:00",0,0,18.19,22.2
"08/07/2019 00:15:00",0,0,17.14,22.2
"08/07/2019 00:20:00",0,0,16.11,22.2
"08/07/2019 00:25:00",0,0,17.01,22.2
"08/07/2019 00:30:00",0,0,16.95,22.2
"08/07/2019 00:35:00",0,0,15.4,22.2
"08/07/2019 00:40:00",0,0,14.93,22.2
"08/07/2019 00:45:00",0,0,14.92,22.2
"08/07/2019 00:50:00",0,0,14.92,22.2
"08/07/2019 00:55:00",0,0,13.54,22.2
"08/07/2019 01:00:00",0,0,16.8,21.05
"08/07/2019 01:05:00",0,0,17,21.05
"08/07/2019 01:10:00",0,0,16.63,21.05
"08/07/2019 01:15:00",0,0,16.67,21.05
"08/07/2019 01:20:00",0,0,15.97,21.05
"08/07/2019 01:25:00",0,0,15.77,21.05
"08/07/2019 01:30:00",0,0,15.95,21.05
"08/07/2019 01:35:00",0,0,16.49,21.05
"08/07/2019 01:40:00",0,0,15.8,21.05
"08/07/2019 01:45:00",0,0,15.36,21.05
"08/07/2019 01:50:00",0,0,15.36,21.05
"08/07/2019 01:55:00",0,0,13.54,21.05
"08/07/2019 02:00:00",0,0,18.42,19.59
"08/07/2019 02:05:00",0,0,17.87,19.59
"08/07/2019 02:10:00",0,0,17.01,19.59
"08/07/2019 02:15:00",0,0,16.8,19.59
"08/07/2019 02:20:00",0,0,16.67,19.59
"08/07/2019 02:25:00",0,0,16.77,19.59
"08/07/2019 02:30:00",0,0,16.77,19.59
"08/07/2019 02:35:00",0,0,16.69,19.59
"08/07/2019 02:40:00",0,0,16.69,19.59
"08/07/2019 02:45:00",0,0,16.64,19.59
"08/07/2019 02:50:00",0,0,16.72,19.59
"08/07/2019 02:55:00",0,0,16.65,19.59
"08/07/2019 03:00:00",0,0,16.55,18.48
"08/07/2019 03:05:00",0,0,16.54,18.48
"08/07/2019 03:10:00",0,0,16.62,18.48
"08/07/2019 03:15:00",0,0,16.49,18.48
"08/07/2019 03:20:00",0,0,16.59,18.48
"08/07/2019 03:25:00",0,0,16.64,18.48
"08/07/2019 03:30:00",0,0,16.66,18.48
"08/07/2019 03:35:00",0,0,16.58,18.48
"08/07/2019 03:40:00",0,0,16.59,18.48
"08/07/2019 03:45:00",0,0,16.64,18.48
"08/07/2019 03:50:00",0,0,16.54,18.48
"08/07/2019 03:55:00",0,0,16.66,18.48
"08/07/2019 04:00:00",0,0,16.66,18.72
"08/07/2019 04:05:00",0,0,16.89,18.72
"08/07/2019 04:10:00",0,0,16.87,18.72
"08/07/2019 04:15:00",0,0,16.86,18.72
"08/07/2019 04:20:00",0,0,16.63,18.72
"08/07/2019 04:25:00",0,0,16.71,18.72
"08/07/2019 04:30:00",0,0,16.86,18.72
"08/07/2019 04:35:00",0,0,16.73,18.72
"08/07/2019 04:40:00",0,0,16.87,18.72
"08/07/2019 04:45:00",0,0,16.9,18.72
"08/07/2019 04:50:00",0,0,16.92,18.72
"08/07/2019 04:55:00",0,0,17.72,18.72
"08/07/2019 05:00:00",0,0,16.61,19.82
"08/07/2019 05:05:00",0,0,17.85,19.82
"08/07/2019 05:10:00",0,0,17.92,19.82
"08/07/2019 05:15:00",0,0,17.83,19.82
"08/07/2019 05:20:00",0,0,17.85,19.82
