cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
9848.166346724327,17.546,0.0,31.44354596972063,3.750000000000007,0.0,4.555118569252695,0,0.0,OPTIMAL,469394.106460867,0.0
