cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status
450.4725291422635,36.625,3.235198896322363,43.00905549462755,3.6864118484355113,6.468442092742905,2.7821257107106394,0,6.253092710295505e-8,OPTIMAL
