cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status
1021.3224333389476,36.203,0.19706314265049807,47.01505549462749,1.8924751489560225,8.52442464379641,6.631963851286763,0,1.926288906162199e-9,OPTIMAL
