cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status
1451.0535823977357,30.297,4.717572874386976,74.14605549462759,2.4672907190641945e-6,5.61301025710799,5.613360076960705,0,2.0027148828205554e-8,OPTIMAL
