cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status
3223.320997196407,31.984,1.23158202257417,40.3630554946275,-0.9245678780218838,11.123633145616726,12.027317150961448,0,5.909914557733487e-9,OPTIMAL
