feeder_1,feeder_2,feeder_3
1.0401467006394973,1.0403362828462857,1.0401467006394973
1.0401963717112708,1.0403262176331651,1.0401963717112708
1.040106435762886,1.0403573905000982,1.040106435762886
1.0401466255236451,1.0403444371974444,1.0401466255236451
1.0402010700451796,1.0403476966439054,1.0402010700451796
1.0401423578878857,1.040292153994286,1.0401423578878857
1.040100833905391,1.0403103241097273,1.040100833905391
1.0401029675985451,1.040287169150929,1.0401029675985451
1.0401370625678037,1.0402791886131875,1.0401370625678037
1.040136035964127,1.0402747226840712,1.040136035964127
1.0401035765676967,1.040235956750522,1.0401035765676967
1.0401229947562771,1.0402702175438783,1.0401229947562771
