cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status
1044.537569764381,32.14,5.994441343856095,74.14605549462759,4.0868742268220876e-5,4.625297806495815,4.625258600108929,0,2.0584915993993036e-8,OPTIMAL
