time,Qd_MVAR
"2016-08-03 00:00:00",0.640705
"2016-08-03 00:05:00",0.641151
"2016-08-03 00:10:00",0.63958
"2016-08-03 00:15:00",0.638489
"2016-08-03 00:20:00",0.635192
"2016-08-03 00:25:00",0.632107
"2016-08-03 00:30:00",0.629574
"2016-08-03 00:35:00",0.624955
"2016-08-03 00:40:00",0.620622
"2016-08-03 00:45:00",0.616566
"2016-08-03 00:50:00",0.612791
"2016-08-03 00:55:00",0.609289
"2016-08-03 01:00:00",0.605759
"2016-08-03 01:05:00",0.602515
"2016-08-03 01:10:00",0.599561
"2016-08-03 01:15:00",0.597182
"2016-08-03 01:20:00",0.593889
"2016-08-03 01:25:00",0.591771
"2016-08-03 01:30:00",0.589679
"2016-08-03 01:35:00",0.587235
"2016-08-03 01:40:00",0.585081
"2016-08-03 01:45:00",0.583498
"2016-08-03 01:50:00",0.58105
"2016-08-03 01:55:00",0.579172
"2016-08-03 02:00:00",0.577596
"2016-08-03 02:05:00",0.576004
"2016-08-03 02:10:00",0.574378
"2016-08-03 02:15:00",0.572759
"2016-08-03 02:20:00",0.570858
"2016-08-03 02:25:00",0.571565
"2016-08-03 02:30:00",0.570195
"2016-08-03 02:35:00",0.568599
"2016-08-03 02:40:00",0.568105
"2016-08-03 02:45:00",0.567375
"2016-08-03 02:50:00",0.564431
"2016-08-03 02:55:00",0.564011
"2016-08-03 03:00:00",0.563593
"2016-08-03 03:05:00",0.563511
"2016-08-03 03:10:00",0.561783
"2016-08-03 03:15:00",0.561696
"2016-08-03 03:20:00",0.560318
"2016-08-03 03:25:00",0.560532
"2016-08-03 03:30:00",0.559142
"2016-08-03 03:35:00",0.559711
"2016-08-03 03:40:00",0.5612
"2016-08-03 03:45:00",0.561748
"2016-08-03 03:50:00",0.562097
"2016-08-03 03:55:00",0.563554
"2016-08-03 04:00:00",0.564442
"2016-08-03 04:05:00",0.565341
"2016-08-03 04:10:00",0.56818
"2016-08-03 04:15:00",0.569419
"2016-08-03 04:20:00",0.572604
"2016-08-03 04:25:00",0.572969
"2016-08-03 04:30:00",0.574914
"2016-08-03 04:35:00",0.574404
"2016-08-03 04:40:00",0.573876
"2016-08-03 04:45:00",0.572437
"2016-08-03 04:50:00",0.568697
"2016-08-03 04:55:00",0.562275
"2016-08-03 05:00:00",0.556169
"2016-08-03 05:05:00",0.547334
"2016-08-03 05:10:00",0.536213
"2016-08-03 05:15:00",0.524064
"2016-08-03 05:20:00",0.509746
"2016-08-03 05:25:00",0.496686
"2016-08-03 05:30:00",0.48132
"2016-08-03 05:35:00",0.467522
"2016-08-03 05:40:00",0.451798
"2016-08-03 05:45:00",0.439167
"2016-08-03 05:50:00",0.428149
"2016-08-03 05:55:00",0.418835
"2016-08-03 06:00:00",0.410997
"2016-08-03 06:05:00",0.406575
"2016-08-03 06:10:00",0.405923
"2016-08-03 06:15:00",0.407051
"2016-08-03 06:20:00",0.41194
"2016-08-03 06:25:00",0.419018
"2016-08-03 06:30:00",0.428112
"2016-08-03 06:35:00",0.439319
"2016-08-03 06:40:00",0.450425
"2016-08-03 06:45:00",0.465343
"2016-08-03 06:50:00",0.479091
"2016-08-03 06:55:00",0.496358
"2016-08-03 07:00:00",0.510741
"2016-08-03 07:05:00",0.526093
"2016-08-03 07:10:00",0.541674
"2016-08-03 07:15:00",0.557721
"2016-08-03 07:20:00",0.574263
"2016-08-03 07:25:00",0.589351
"2016-08-03 07:30:00",0.605478
"2016-08-03 07:35:00",0.619753
"2016-08-03 07:40:00",0.635695
"2016-08-03 07:45:00",0.648271
"2016-08-03 07:50:00",0.663668
"2016-08-03 07:55:00",0.676106
"2016-08-03 08:00:00",0.689733
"2016-08-03 08:05:00",0.702799
"2016-08-03 08:10:00",0.71386
"2016-08-03 08:15:00",0.726882
"2016-08-03 08:20:00",0.737108
"2016-08-03 08:25:00",0.747098
"2016-08-03 08:30:00",0.756387
"2016-08-03 08:35:00",0.766188
"2016-08-03 08:40:00",0.773832
"2016-08-03 08:45:00",0.783419
"2016-08-03 08:50:00",0.793297
"2016-08-03 08:55:00",0.798844
"2016-08-03 09:00:00",0.807406
"2016-08-03 09:05:00",0.815721
"2016-08-03 09:10:00",0.824884
"2016-08-03 09:15:00",0.829301
"2016-08-03 09:20:00",0.837121
"2016-08-03 09:25:00",0.84582
"2016-08-03 09:30:00",0.85286
"2016-08-03 09:35:00",0.864554
"2016-08-03 09:40:00",0.872552
"2016-08-03 09:45:00",0.879983
"2016-08-03 09:50:00",0.891295
"2016-08-03 09:55:00",0.901193
"2016-08-03 10:00:00",0.912339
"2016-08-03 10:05:00",0.924144
"2016-08-03 10:10:00",0.937896
"2016-08-03 10:15:00",0.951414
"2016-08-03 10:20:00",0.962274
"2016-08-03 10:25:00",0.976596
"2016-08-03 10:30:00",0.99103
"2016-08-03 10:35:00",1.005881
"2016-08-03 10:40:00",1.017629
"2016-08-03 10:45:00",1.031962
"2016-08-03 10:50:00",1.04418
"2016-08-03 10:55:00",1.05312
"2016-08-03 11:00:00",1.065388
"2016-08-03 11:05:00",1.074381
"2016-08-03 11:10:00",1.083379
"2016-08-03 11:15:00",1.092363
"2016-08-03 11:20:00",1.097916
"2016-08-03 11:25:00",1.103421
"2016-08-03 11:30:00",1.110295
"2016-08-03 11:35:00",1.114567
"2016-08-03 11:40:00",1.120224
"2016-08-03 11:45:00",1.126136
"2016-08-03 11:50:00",1.128361
"2016-08-03 11:55:00",1.134119
"2016-08-03 12:00:00",1.140131
"2016-08-03 12:05:00",1.147519
"2016-08-03 12:10:00",1.15256
"2016-08-03 12:15:00",1.159014
"2016-08-03 12:20:00",1.169172
"2016-08-03 12:25:00",1.17668
"2016-08-03 12:30:00",1.185618
"2016-08-03 12:35:00",1.193367
"2016-08-03 12:40:00",1.202574
"2016-08-03 12:45:00",1.211466
"2016-08-03 12:50:00",1.222776
