cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status
-41.36964490964964,10.406,11.046736877491954,0.0,0.0,-0.2821187148899879,-0.2812911146737891,0,0.17574190195518824,OPTIMAL
