cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
41911.19973525515,30.235,0.0,31.348000000000027,0.10117427706508911,0.0,12.162275024740321,0,0.0,OPTIMAL,310776.19050435256,2.1206694944246838
