cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
11949.986255004804,2.734,2.658112204810429,0.0,0.0,2.658112204810429,5.186625978734724,0,5.34376145763793e-15,OPTIMAL,480199.2903751693,0.0
