cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
18361.948183504574,30.0,0.0,26.063990413321104,-0.5325704691060915,0.0,9.027506481565672,0,0.0,OPTIMAL,479433.81799590914,2.0184694511269763
