cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
18127.091076081426,20.047,0.0,0.20100000000000445,-3.750000000000007,0.0,12.223257637276754,0,0.0,OPTIMAL,458532.784035964,0.0
