cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
7936.628236348096,17.562,7.756054208756948,43.855,0.012600000000000503,7.756054208756948,2.9093212010073666,0,-1.525120090981047e-15,OPTIMAL,515445.0061495326,0.0
