cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
-14003.200116996228,50.813,11.41832642792348,74.99999999999989,3.749999999999982,11.41832642792348,-4.702216291805315,0,5.489857700380352e-16,OPTIMAL,462495.19305037614,2.0293872103340673
