timestamp,bnk139_Pf_1,bnk139_Pf_2,bnk139_Pf_3,bnk139_Pf_4,bnk239_Pf_5,bnk239_Pf_6,bnk239_Pf_7,bnk239_Pf_8,bnk276_Pf_9,bnk276_Pf_10,bnk276_Pf_11,bnk276_Pf_12
39.0,71.74366696277232,71.74366696277232,71.74366696277232,71.74366696277232,71.73757257970574,71.73757257970574,71.73757257970574,71.73757257970574,71.73936718651923,71.73936718651923,71.73936718651923,71.73936718651923
40.0,71.74369823799239,71.74369823799239,71.74369823799239,71.74369823799239,71.73754171526105,71.73754171526105,71.73754171526105,71.73754171526105,71.73936915180883,71.73936915180883,71.73936915180883,71.73936915180883
41.0,71.741276761352,71.741276761352,71.741276761352,71.741276761352,71.73402472090311,71.73402472090311,71.73402472090311,71.73402472090311,71.73620797150117,71.73620797150117,71.73620797150117,71.73620797150117
42.0,71.74130102689313,71.74130102689313,71.74130102689313,71.74130102689313,71.73396826447015,71.73396826447015,71.73396826447015,71.73396826447015,71.73620546706486,71.73620546706486,71.73620546706486,71.73620546706486
43.0,71.74376625815907,71.74376625815907,71.74376625815907,71.74376625815907,71.73740304721204,71.73740304721204,71.73740304721204,71.73740304721204,71.73934289733543,71.73934289733543,71.73934289733543,71.73934289733543
44.0,71.74133574786802,71.74133574786802,71.74133574786802,71.74133574786802,71.73383319277585,71.73383319277585,71.73383319277585,71.73383319277585,71.73615493234307,71.73615493234307,71.73615493234307,71.73615493234307
45.0,71.7413494654548,71.7413494654548,71.7413494654548,71.7413494654548,71.73376055850589,71.73376055850589,71.73376055850589,71.73376055850589,71.73612251976643,71.73612251976643,71.73612251976643,71.73612251976643
46.0,71.74134894675177,71.74134894675177,71.74134894675177,71.74134894675177,71.7336739591437,71.7336739591437,71.7336739591437,71.7336739591437,71.73607622558397,71.73607622558397,71.73607622558397,71.73607622558397
47.0,71.74338708998884,71.74338708998884,71.74338708998884,71.74338708998884,71.73651971957675,71.73651971957675,71.73651971957675,71.73651971957675,71.73865073029927,71.73865073029927,71.73865073029927,71.73865073029927
48.0,71.74131436456081,71.74131436456081,71.74131436456081,71.74131436456081,71.73349775094711,71.73349775094711,71.73349775094711,71.73349775094711,71.73596418449497,71.73596418449497,71.73596418449497,71.73596418449497
49.0,71.74128277145624,71.74128277145624,71.74128277145624,71.74128277145624,71.73340805290658,71.73340805290658,71.73340805290658,71.73340805290658,71.73589070281629,71.73589070281629,71.73589070281629,71.73589070281629
50.0,71.7424153457098,71.7424153457098,71.7424153457098,71.7424153457098,71.7350356779262,71.7350356779262,71.7350356779262,71.7350356779262,71.73734721786117,71.73734721786117,71.73734721786117,71.73734721786117
51.0,71.74363227074537,71.74363227074537,71.74363227074537,71.74363227074537,71.7368110982707,71.7368110982707,71.7368110982707,71.7368110982707,71.73894021721054,71.73894021721054,71.73894021721054,71.73894021721054
52.0,71.74112568046387,71.74112568046387,71.74112568046387,71.74112568046387,71.73315023019813,71.73315023019813,71.73315023019813,71.73315023019813,71.73564216044592,71.73564216044592,71.73564216044592,71.73564216044592
53.0,71.74211461224708,71.74211461224708,71.74211461224708,71.74211461224708,71.73464213168482,71.73464213168482,71.73464213168482,71.73464213168482,71.73692960982163,71.73692960982163,71.73692960982163,71.73692960982163
54.0,71.74213910525025,71.74213910525025,71.74213910525025,71.74213910525025,71.73468800005796,71.73468800005796,71.73468800005796,71.73468800005796,71.73697304415188,71.73697304415188,71.73697304415188,71.73697304415188
55.0,71.74250661952254,71.74250661952254,71.74250661952254,71.74250661952254,71.7350376465693,71.7350376465693,71.7350376465693,71.7350376465693,71.7373437176165,71.7373437176165,71.7373437176165,71.7373437176165
56.0,71.7413804027037,71.7413804027037,71.7413804027037,71.7413804027037,71.73390046833049,71.73390046833049,71.73390046833049,71.73390046833049,71.73614068594617,71.73614068594617,71.73614068594617,71.73614068594617
57.0,71.7432095739675,71.7432095739675,71.7432095739675,71.7432095739675,71.73629737026363,71.73629737026363,71.73629737026363,71.73629737026363,71.73838673230165,71.73838673230165,71.73838673230165,71.73838673230165
58.0,71.74312402629252,71.74312402629252,71.74312402629252,71.74312402629252,71.73618808361051,71.73618808361051,71.73618808361051,71.73618808361051,71.73828177071307,71.73828177071307,71.73828177071307,71.73828177071307
59.0,71.7430402808542,71.7430402808542,71.7430402808542,71.7430402808542,71.73607621716558,71.73607621716558,71.73607621716558,71.73607621716558,71.73817534550714,71.73817534550714,71.73817534550714,71.73817534550714
60.0,71.74294814002073,71.74294814002073,71.74294814002073,71.74294814002073,71.73594943944795,71.73594943944795,71.73594943944795,71.73594943944795,71.73806150615641,71.73806150615641,71.73806150615641,71.73806150615641
61.0,71.74030359703285,71.74030359703285,71.74030359703285,71.74030359703285,71.73208136910537,71.73208136910537,71.73208136910537,71.73208136910537,71.73458492811324,71.73458492811324,71.73458492811324,71.73458492811324
62.0,71.74008195810222,71.74008195810222,71.74008195810222,71.74008195810222,71.73163838428985,71.73163838428985,71.73163838428985,71.73163838428985,71.73425128119831,71.73425128119831,71.73425128119831,71.73425128119831
63.0,71.74173479613984,71.74173479613984,71.74173479613984,71.74173479613984,71.73443583758647,71.73443583758647,71.73443583758647,71.73443583758647,71.7376164482873,71.7376164482873,71.7376164482873,71.7376164482873
64.0,71.74000883928957,71.74000883928957,71.74000883928957,71.74000883928957,71.73152839418466,71.73152839418466,71.73152839418466,71.73152839418466,71.73437836086659,71.73437836086659,71.73437836086659,71.73437836086659
65.0,71.73990510919404,71.73990510919404,71.73990510919404,71.73990510919404,71.73131774183703,71.73131774183703,71.73131774183703,71.73131774183703,71.73405215214495,71.73405215214495,71.73405215214495,71.73405215214495
66.0,71.74242588079467,71.74242588079467,71.74242588079467,71.74242588079467,71.7349636059678,71.7349636059678,71.7349636059678,71.7349636059678,71.73736854783397,71.73736854783397,71.73736854783397,71.73736854783397
67.0,71.74232748472247,71.74232748472247,71.74232748472247,71.74232748472247,71.73476698468552,71.73476698468552,71.73476698468552,71.73476698468552,71.7372581165498,71.7372581165498,71.7372581165498,71.7372581165498
68.0,71.74223938284128,71.74223938284128,71.74223938284128,71.74223938284128,71.73458065890047,71.73458065890047,71.73458065890047,71.73458065890047,71.73716097075733,71.73716097075733,71.73716097075733,71.73716097075733
69.0,71.74256624500498,71.74256624500498,71.74256624500498,71.74256624500498,71.73437337738113,71.73437337738113,71.73437337738113,71.73437337738113,71.73786657483848,71.73786657483848,71.73786657483848,71.73786657483848
70.0,71.74299130251066,71.74299130251066,71.74299130251066,71.74299130251066,71.73416474783015,71.73416474783015,71.73416474783015,71.73416474783015,71.73857921983674,71.73857921983674,71.73857921983674,71.73857921983674
71.0,71.7435065837338,71.7435065837338,71.7435065837338,71.7435065837338,71.73394305033656,71.73394305033656,71.73394305033656,71.73394305033656,71.73944896144961,71.73944896144961,71.73944896144961,71.73944896144961
72.0,71.74404819212324,71.74404819212324,71.74404819212324,71.74404819212324,71.7337456291341,71.7337456291341,71.7337456291341,71.7337456291341,71.74035795400171,71.74035795400171,71.74035795400171,71.74035795400171
73.0,71.74380099838949,71.74380099838949,71.74380099838949,71.74380099838949,71.7293098376093,71.7293098376093,71.7293098376093,71.7293098376093,71.7395251498483,71.7395251498483,71.7395251498483,71.7395251498483
74.0,71.74503760296692,71.74503760296692,71.74503760296692,71.74503760296692,71.73330511465298,71.73330511465298,71.73330511465298,71.73330511465298,71.74196291296526,71.74196291296526,71.74196291296526,71.74196291296526
75.0,71.74275568305426,71.74275568305426,71.74275568305426,71.74275568305426,71.72885768503315,71.72885768503315,71.72885768503315,71.72885768503315,71.73937774870421,71.73937774870421,71.73937774870421,71.73937774870421
76.0,71.74319866988259,71.74319866988259,71.74319866988259,71.74319866988259,71.72859832592782,71.72859832592782,71.72859832592782,71.72859832592782,71.74042965780099,71.74042965780099,71.74042965780099,71.74042965780099
77.0,71.74384321143852,71.74384321143852,71.74384321143852,71.74384321143852,71.7283443302098,71.7283443302098,71.7283443302098,71.7283443302098,71.741473467917,71.741473467917,71.741473467917,71.741473467917
78.0,71.74436646082924,71.74436646082924,71.74436646082924,71.74436646082924,71.72808494518141,71.72808494518141,71.72808494518141,71.72808494518141,71.74252640299466,71.74252640299466,71.74252640299466,71.74252640299466
79.0,71.74499703815462,71.74499703815462,71.74499703815462,71.74499703815462,71.7278298795224,71.7278298795224,71.7278298795224,71.7278298795224,71.74390090040258,71.74390090040258,71.74390090040258,71.74390090040258
80.0,71.74885028496193,71.74885028496193,71.74885028496193,71.74885028496193,71.73198696289367,71.73198696289367,71.73198696289367,71.73198696289367,71.749118120846,71.749118120846,71.749118120846,71.749118120846
81.0,71.74635888464198,71.74635888464198,71.74635888464198,71.74635888464198,71.72732524881013,71.72732524881013,71.72732524881013,71.72732524881013,71.74648805193742,71.74648805193742,71.74648805193742,71.74648805193742
82.0,71.74706939488924,71.74706939488924,71.74706939488924,71.74706939488924,71.72705805007676,71.72705805007676,71.72705805007676,71.72705805007676,71.74768338060296,71.74768338060296,71.74768338060296,71.74768338060296
83.0,71.74755881971946,71.74755881971946,71.74755881971946,71.74755881971946,71.72678822451701,71.72678822451701,71.72678822451701,71.72678822451701,71.7488631128608,71.7488631128608,71.7488631128608,71.7488631128608
84.0,71.7483898086337,71.7483898086337,71.7483898086337,71.7483898086337,71.72652913591267,71.72652913591267,71.72652913591267,71.72652913591267,71.7503744281606,71.7503744281606,71.7503744281606,71.7503744281606
85.0,71.7489792742961,71.7489792742961,71.7489792742961,71.7489792742961,71.72624181567868,71.72624181567868,71.72624181567868,71.72624181567868,71.75136800053058,71.75136800053058,71.75136800053058,71.75136800053058
86.0,71.75280946763489,71.75280946763489,71.75280946763489,71.75280946763489,71.73060793226809,71.73060793226809,71.73060793226809,71.73060793226809,71.75643879870195,71.75643879870195,71.75643879870195,71.75643879870195
87.0,71.75355381231611,71.75355381231611,71.75355381231611,71.75355381231611,71.73037279545932,71.73037279545932,71.73037279545932,71.73037279545932,71.75775907001439,71.75775907001439,71.75775907001439,71.75775907001439
88.0,71.75106155561143,71.75106155561143,71.75106155561143,71.75106155561143,71.72547253437335,71.72547253437335,71.72547253437335,71.72547253437335,71.7551675551491,71.7551675551491,71.7551675551491,71.7551675551491
89.0,71.75156794073129,71.75156794073129,71.75156794073129,71.75156794073129,71.72520083157549,71.72520083157549,71.72520083157549,71.72520083157549,71.75629967693227,71.75629967693227,71.75629967693227,71.75629967693227
90.0,71.7555837566482,71.7555837566482,71.7555837566482,71.7555837566482,71.72965447910866,71.72965447910866,71.72965447910866,71.72965447910866,71.76118816728328,71.76118816728328,71.76118816728328,71.76118816728328
91.0,71.75292536717666,71.75292536717666,71.75292536717666,71.75292536717666,71.72465511094656,71.72465511094656,71.72465511094656,71.72465511094656,71.75871786618119,71.75871786618119,71.75871786618119,71.75871786618119
92.0,71.75409763446078,71.75409763446078,71.75409763446078,71.75409763446078,71.7254746805697,71.7254746805697,71.7254746805697,71.7254746805697,71.76100121264354,71.76100121264354,71.76100121264354,71.76100121264354
93.0,71.75766785267528,71.75766785267528,71.75766785267528,71.75766785267528,71.72893819752646,71.72893819752646,71.72893819752646,71.72893819752646,71.76475307930345,71.76475307930345,71.76475307930345,71.76475307930345
94.0,71.7583360862876,71.7583360862876,71.7583360862876,71.7583360862876,71.72869824636422,71.72869824636422,71.72869824636422,71.72869824636422,71.76604071668343,71.76604071668343,71.76604071668343,71.76604071668343
95.0,71.75901461965327,71.75901461965327,71.75901461965327,71.75901461965327,71.72846083362771,71.72846083362771,71.72846083362771,71.72846083362771,71.7671805596563,71.7671805596563,71.7671805596563,71.7671805596563
96.0,71.7597030914155,71.7597030914155,71.7597030914155,71.7597030914155,71.72822028163024,71.72822028163024,71.72822028163024,71.72822028163024,71.76831802000154,71.76831802000154,71.76831802000154,71.76831802000154
97.0,71.75694693364954,71.75694693364954,71.75694693364954,71.75694693364954,71.72301346316759,71.72301346316759,71.72301346316759,71.72301346316759,71.76560008315606,71.76560008315606,71.76560008315606,71.76560008315606
98.0,71.75763510074074,71.75763510074074,71.75763510074074,71.75763510074074,71.72274685299492,71.72274685299492,71.72274685299492,71.72274685299492,71.76673645557864,71.76673645557864,71.76673645557864,71.76673645557864
99.0,71.7586540989448,71.7586540989448,71.7586540989448,71.7586540989448,71.72269113443087,71.72269113443087,71.72269113443087,71.72269113443087,71.7682493694935,71.7682493694935,71.7682493694935,71.7682493694935
100.0,71.759069505444,71.759069505444,71.759069505444,71.759069505444,71.72224108167428,71.72224108167428,71.72224108167428,71.72224108167428,71.76904274664733,71.76904274664733,71.76904274664733,71.76904274664733
101.0,71.7609709073605,71.7609709073605,71.7609709073605,71.7609709073605,71.7233929028798,71.7233929028798,71.7233929028798,71.7233929028798,71.77156911286777,71.77156911286777,71.77156911286777,71.77156911286777
102.0,71.76287499609431,71.76287499609431,71.76287499609431,71.76287499609431,71.72442497419055,71.72442497419055,71.72442497419055,71.72442497419055,71.77405425025268,71.77405425025268,71.77405425025268,71.77405425025268
103.0,71.76319204674195,71.76319204674195,71.76319204674195,71.76319204674195,71.72463334664901,71.72463334664901,71.72463334664901,71.72463334664901,71.77445085359444,71.77445085359444,71.77445085359444,71.77445085359444
104.0,71.7642704020715,71.7642704020715,71.7642704020715,71.7642704020715,71.72397928603753,71.72397928603753,71.72397928603753,71.72397928603753,71.77618022265753,71.77618022265753,71.77618022265753,71.77618022265753
105.0,71.76411136205364,71.76411136205364,71.76411136205364,71.76411136205364,71.72361894405138,71.72361894405138,71.72361894405138,71.72361894405138,71.77608907116397,71.77608907116397,71.77608907116397,71.77608907116397
106.0,71.7653377588913,71.7653377588913,71.7653377588913,71.7653377588913,71.72361742133663,71.72361742133663,71.72361742133663,71.72361742133663,71.77791697403754,71.77791697403754,71.77791697403754,71.77791697403754
107.0,71.76735342072908,71.76735342072908,71.76735342072908,71.76735342072908,71.72557816906509,71.72557816906509,71.72557816906509,71.72557816906509,71.78046614039145,71.78046614039145,71.78046614039145,71.78046614039145
108.0,71.76443089056426,71.76443089056426,71.76443089056426,71.76443089056426,71.72022177369973,71.72022177369973,71.72022177369973,71.72022177369973,71.77753560084291,71.77753560084291,71.77753560084291,71.77753560084291
109.0,71.76850806367861,71.76850806367861,71.76850806367861,71.76850806367861,71.72509352869118,71.72509352869118,71.72509352869118,71.72509352869118,71.78231358461744,71.78231358461744,71.78231358461744,71.78231358461744
110.0,71.76560471265405,71.76560471265405,71.76560471265405,71.76560471265405,71.71971434886974,71.71971434886974,71.71971434886974,71.71971434886974,71.77940065832318,71.77940065832318,71.77940065832318,71.77940065832318
111.0,71.76971638696037,71.76971638696037,71.76971638696037,71.76971638696037,71.72455361688378,71.72455361688378,71.72455361688378,71.72455361688378,71.78411155664195,71.78411155664195,71.78411155664195,71.78411155664195
112.0,71.77064434689608,71.77064434689608,71.77064434689608,71.77064434689608,71.72492549795204,71.72492549795204,71.72492549795204,71.72492549795204,71.78550266704,71.78550266704,71.78550266704,71.78550266704
113.0,71.77129748970081,71.77129748970081,71.77129748970081,71.77129748970081,71.72489168734215,71.72489168734215,71.72489168734215,71.72489168734215,71.78643829815758,71.78643829815758,71.78643829815758,71.78643829815758
114.0,71.77197311440277,71.77197311440277,71.77197311440277,71.77197311440277,71.72489032993283,71.72489032993283,71.72489032993283,71.72489032993283,71.78740224125922,71.78740224125922,71.78740224125922,71.78740224125922
115.0,71.77260628603824,71.77260628603824,71.77260628603824,71.77260628603824,71.7247505309367,71.7247505309367,71.7247505309367,71.7247505309367,71.78837208911041,71.78837208911041,71.78837208911041,71.78837208911041
116.0,71.76950508375124,71.76950508375124,71.76950508375124,71.76950508375124,71.71914885896206,71.71914885896206,71.71914885896206,71.71914885896206,71.7851651274977,71.7851651274977,71.7851651274977,71.7851651274977
117.0,71.77020188551552,71.77020188551552,71.77020188551552,71.77020188551552,71.71917064447416,71.71917064447416,71.71917064447416,71.71917064447416,71.78613901911251,71.78613901911251,71.78613901911251,71.78613901911251
118.0,71.7705981002052,71.7705981002052,71.7705981002052,71.7705981002052,71.71900746804313,71.71900746804313,71.71900746804313,71.71900746804313,71.78676813822399,71.78676813822399,71.78676813822399,71.78676813822399
119.0,71.77121987182773,71.77121987182773,71.77121987182773,71.77121987182773,71.71896073702484,71.71896073702484,71.71896073702484,71.71896073702484,71.78766738464783,71.78766738464783,71.78766738464783,71.78766738464783
120.0,71.77177438254624,71.77177438254624,71.77177438254624,71.77177438254624,71.71894857715445,71.71894857715445,71.71894857715445,71.71894857715445,71.78845331690934,71.78845331690934,71.78845331690934,71.78845331690934
121.0,71.77416046586367,71.77416046586367,71.77416046586367,71.77416046586367,71.72167397348049,71.72167397348049,71.72167397348049,71.72167397348049,71.79125468459853,71.79125468459853,71.79125468459853,71.79125468459853
122.0,71.77469932186696,71.77469932186696,71.77469932186696,71.77469932186696,71.72164314410651,71.72164314410651,71.72164314410651,71.72164314410651,71.79202345079598,71.79202345079598,71.79202345079598,71.79202345079598
123.0,71.77545794510661,71.77545794510661,71.77545794510661,71.77545794510661,71.7217241713025,71.7217241713025,71.7217241713025,71.7217241713025,71.79306920499901,71.79306920499901,71.79306920499901,71.79306920499901
124.0,71.77734983744412,71.77734983744412,71.77734983744412,71.77734983744412,71.72412000203157,71.72412000203157,71.72412000203157,71.72412000203157,71.79541017835236,71.79541017835236,71.79541017835236,71.79541017835236
125.0,71.77808726938251,71.77808726938251,71.77808726938251,71.77808726938251,71.72429048719198,71.72429048719198,71.72429048719198,71.72429048719198,71.79633235349111,71.79633235349111,71.79633235349111,71.79633235349111
126.0,71.77834632832267,71.77834632832267,71.77834632832267,71.77834632832267,71.72420161491948,71.72420161491948,71.72420161491948,71.72420161491948,71.79673160065947,71.79673160065947,71.79673160065947,71.79673160065947
127.0,71.77520949441221,71.77520949441221,71.77520949441221,71.77520949441221,71.71859700817238,71.71859700817238,71.71859700817238,71.71859700817238,71.7934283310509,71.7934283310509,71.7934283310509,71.7934283310509
128.0,71.77545214162103,71.77545214162103,71.77545214162103,71.77545214162103,71.71848062670942,71.71848062670942,71.71848062670942,71.71848062670942,71.79381319374305,71.79381319374305,71.79381319374305,71.79381319374305
129.0,71.77583143024474,71.77583143024474,71.77583143024474,71.77583143024474,71.71840626917401,71.71840626917401,71.71840626917401,71.71840626917401,71.7943975902361,71.7943975902361,71.7943975902361,71.7943975902361
130.0,71.77974370996797,71.77974370996797,71.77974370996797,71.77974370996797,71.72390111558698,71.72390111558698,71.72390111558698,71.72390111558698,71.79901083709473,71.79901083709473,71.79901083709473,71.79901083709473
131.0,71.7801280040368,71.7801280040368,71.7801280040368,71.7801280040368,71.72384735467973,71.72384735467973,71.72384735467973,71.72384735467973,71.79944278013046,71.79944278013046,71.79944278013046,71.79944278013046
132.0,71.78039665846978,71.78039665846978,71.78039665846978,71.78039665846978,71.72379265957746,71.72379265957746,71.72379265957746,71.72379265957746,71.79987063761476,71.79987063761476,71.79987063761476,71.79987063761476
133.0,71.77689211579147,71.77689211579147,71.77689211579147,71.77689211579147,71.71804058540863,71.71804058540863,71.71804058540863,71.71804058540863,71.79613871262906,71.79613871262906,71.79613871262906,71.79613871262906
134.0,71.77704841126587,71.77704841126587,71.77704841126587,71.77704841126587,71.71799733183893,71.71799733183893,71.71799733183893,71.71799733183893,71.79657280467008,71.79657280467008,71.79657280467008,71.79657280467008
135.0,71.77741371167382,71.77741371167382,71.77741371167382,71.77741371167382,71.71795796987749,71.71795796987749,71.71795796987749,71.71795796987749,71.79700529402201,71.79700529402201,71.79700529402201,71.79700529402201
136.0,71.78097955356041,71.78097955356041,71.78097955356041,71.78097955356041,71.7233287282677,71.7233287282677,71.7233287282677,71.7233287282677,71.80129796995669,71.80129796995669,71.80129796995669,71.80129796995669
137.0,71.77763630632313,71.77763630632313,71.77763630632313,71.77763630632313,71.71793097987282,71.71793097987282,71.71793097987282,71.71793097987282,71.79743746593306,71.79743746593306,71.79743746593306,71.79743746593306
