Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,0.11937344988736413,0.11044898293573097,3.2306275268951943,0.24999932504206623,-9.767825583226615e-7,0,110.37356775920351,714.4848952945775,128.579
feeder2,0.018181451804349148,0.10220000000000001,2.025819524978209,0.24999932504206623,-9.767825582710156e-7,0,110.37356775920351,714.4848952945775,128.579
feeder3,0.17520504428213218,-0.13470000000000001,2.518795932500426,0.24999932504206623,-9.767825583363908e-7,0,110.37356775920351,714.4848952945775,128.579
feeder4,0.06646162763709858,-0.08075,1.5485393491454598,0.24999932504206623,-9.767825583469576e-7,0,110.37356775920351,714.4848952945775,128.579
feeder5,0.05397885472037166,0.04692517531034693,2.1920221797598067,0.249999320076057,-1.0344801783939899e-6,0,110.37356775920351,714.4848952945775,128.579
feeder6,0.5633568787312055,0.21035,3.643644155748973,0.24999932007605696,-1.034480178582744e-6,0,110.37356775920351,714.4848952945775,128.579
feeder7,0.044612354528224776,-0.1021,1.9973886799519536,0.24999932007605696,-1.0344801785351962e-6,0,110.37356775920351,714.4848952945775,128.579
feeder8,0.00927745468986274,-0.15825,3.155723579790316,0.24999932007605696,-1.0344801785195506e-6,0,110.37356775920351,714.4848952945775,128.579
feeder9,-0.0800217889069415,0.05219037548017781,1.335022731019543,0.2499993284884681,-9.421126016521198e-7,0,110.37356775920351,714.4848952945775,128.579
feeder10,0.03074928815688927,-0.0776,1.5212516539557124,0.2499993284884681,-9.421126016034035e-7,0,110.37356775920351,714.4848952945775,128.579
feeder11,0.2411754589129957,0.1328,2.414825483199606,0.2499993284884681,-9.421126016628624e-7,0,110.37356775920351,714.4848952945775,128.579
feeder12,0.07162171881764884,-0.10925000000000001,2.113379223294953,0.2499993284884681,-9.421126016495031e-7,0,110.37356775920351,714.4848952945775,128.579
feeder13,0.11937344988736415,0.1104489827347423,3.2306275268951943,0.24999932504206623,-9.767825583355872e-7,0,110.37356775920351,714.4848952945775,128.579
feeder14,0.0181814518043492,0.10220000000000001,2.025819524978209,0.24999932504206623,-9.767825583248498e-7,0,110.37356775920351,714.4848952945775,128.579
feeder15,0.17520504428213216,-0.13470000000000001,2.518795932500426,0.24999932504206623,-9.76782558315736e-7,0,110.37356775920351,714.4848952945775,128.579
feeder16,0.06646162763709858,-0.08075,1.5485393491454598,0.24999932504206623,-9.767825583493894e-7,0,110.37356775920351,714.4848952945775,128.579
feeder17,0.05397885472037165,0.0469251750489775,2.1920221797598067,0.249999320076057,-1.0344801783849313e-6,0,110.37356775920351,714.4848952945775,128.579
feeder18,0.5633568787312054,0.21035,3.643644155748973,0.24999932007605696,-1.0344801785362967e-6,0,110.37356775920351,714.4848952945775,128.579
feeder19,0.04461235452822479,-0.1021,1.9973886799519536,0.24999932007605696,-1.0344801785495667e-6,0,110.37356775920351,714.4848952945775,128.579
feeder20,0.009277454689862786,-0.15825,3.155723579790316,0.24999932007605696,-1.0344801785640046e-6,0,110.37356775920351,714.4848952945775,128.579
feeder21,-0.0800217889069415,0.05219037530159258,1.335022731019543,0.2499993284884681,-9.421126016514627e-7,0,110.37356775920351,714.4848952945775,128.579
feeder22,0.030749288156889258,-0.0776,1.5212516539557124,0.2499993284884681,-9.421126015903482e-7,0,110.37356775920351,714.4848952945775,128.579
feeder23,0.24117545891299563,0.1328,2.414825483199606,0.2499993284884681,-9.421126016009085e-7,0,110.37356775920351,714.4848952945775,128.579
feeder24,0.07162171881764877,-0.10925000000000001,2.113379223294953,0.2499993284884681,-9.421126015820993e-7,0,110.37356775920351,714.4848952945775,128.579
feeder25,0.11937344988736415,0.11044898296817765,3.2306275268951943,0.24999932504206623,-9.767825583343071e-7,0,110.37356775920351,714.4848952945775,128.579
feeder26,0.018181451804349165,0.10220000000000001,2.025819524978209,0.24999932504206623,-9.767825582887696e-7,0,110.37356775920351,714.4848952945775,128.579
feeder27,0.17520504428213238,-0.13470000000000001,2.518795932500426,0.2499993250420662,-9.767825585351755e-7,0,110.37356775920351,714.4848952945775,128.579
feeder28,0.06646162763709856,-0.08075,1.5485393491454598,0.24999932504206623,-9.76782558341031e-7,0,110.37356775920351,714.4848952945775,128.579
feeder29,0.05397885472037165,0.0469251751238923,2.1920221797598067,0.249999320076057,-1.0344801783900852e-6,0,110.37356775920351,714.4848952945775,128.579
feeder30,0.5633568787312053,0.21035,3.643644155748973,0.249999320076057,-1.034480178367796e-6,0,110.37356775920351,714.4848952945775,128.579
feeder31,0.044612354528224575,-0.1021,1.9973886799519536,0.249999320076057,-1.0344801783306957e-6,0,110.37356775920351,714.4848952945775,128.579
feeder32,0.009277454689862559,-0.15825,3.155723579790316,0.249999320076057,-1.034480178336228e-6,0,110.37356775920351,714.4848952945775,128.579
feeder33,-0.08002178890694155,0.052190376011129275,1.335022731019543,0.2499993284884681,-9.421126016108094e-7,0,110.37356775920351,714.4848952945775,128.579
feeder34,0.03074928815688932,-0.0776,1.5212516539557124,0.2499993284884681,-9.421126016529751e-7,0,110.37356775920351,714.4848952945775,128.579
feeder35,0.2411754589129957,0.1328,2.414825483199606,0.2499993284884681,-9.42112601649878e-7,0,110.37356775920351,714.4848952945775,128.579
feeder36,0.0716217188176488,-0.10925000000000001,2.113379223294953,0.2499993284884681,-9.421126016191617e-7,0,110.37356775920351,714.4848952945775,128.579
feeder37,0.11937344988736412,0.1104489829999149,3.2306275268951943,0.24999932504206623,-9.767825583068277e-7,0,110.37356775920351,714.4848952945775,128.579
feeder38,0.01818145180434922,0.10220000000000001,2.025819524978209,0.24999932504206623,-9.767825583446322e-7,0,110.37356775920351,714.4848952945775,128.579
feeder39,0.17520504428213243,-0.13470000000000001,2.518795932500426,0.2499993250420662,-9.767825585897416e-7,0,110.37356775920351,714.4848952945775,128.579
feeder40,0.06646162763709883,-0.08075,1.5485393491454598,0.2499993250420662,-9.76782558607702e-7,0,110.37356775920351,714.4848952945775,128.579
feeder41,0.053978854720371595,0.046925175917112844,2.1920221797598067,0.249999320076057,-1.0344801783297596e-6,0,110.37356775920351,714.4848952945775,128.579
feeder42,0.5633568787312053,0.21035,3.643644155748973,0.249999320076057,-1.0344801783982138e-6,0,110.37356775920351,714.4848952945775,128.579
feeder43,0.04461235452822483,-0.1021,1.9973886799519536,0.24999932007605696,-1.0344801785907607e-6,0,110.37356775920351,714.4848952945775,128.579
