Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,3.7464567531793698,0.1529135935739302,0.287544399525105,0.249999208031906,-1.152704474803405e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder2,2.0916913719566876,0.11359999999999999,0.18030978074778692,0.24999920803190598,-1.1527044752006285e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder3,3.0878135897267436,-0.1656,0.22418756297773104,0.249999208031906,-1.1527044748121885e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder4,1.7961720978054496,-0.09670000000000001,0.1378290548990251,0.249999208031906,-1.1527044747993366e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder5,2.78189876131687,0.10566251309980845,0.19510246692521704,0.24999920647791815,-1.2282420871991557e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder6,3.8146955974860015,0.20695000000000002,0.324305630756086,0.24999920647791815,-1.2282420871233175e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder7,2.373221958909533,-0.12755000000000002,0.17777926933255436,0.24999920647791815,-1.2282420871334086e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder8,3.548123381150188,-0.19145,0.2808778470918991,0.24999920647791815,-1.2282420871088654e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder9,1.7501138804421938,0.08210728010263063,0.1198870795426874,0.24999921593634067,-9.599848812066517e-7,0,2679.6378352215984,13277.605473523021,107.156
feeder10,1.7473898363333378,-0.0942,0.13661112365154324,0.24999921593634067,-9.599848811924675e-7,0,2679.6378352215984,13277.605473523021,107.156
feeder11,2.6821453057448617,0.14495,0.21685565424002037,0.24999921593634064,-9.599848816806192e-7,0,2679.6378352215984,13277.605473523021,107.156
feeder12,2.4712157198864313,-0.13305,0.1897852400984501,0.24999921593634067,-9.59984881261069e-7,0,2679.6378352215984,13277.605473523021,107.156
feeder13,3.7464567531793698,0.15291359356804396,0.287544399525105,0.249999208031906,-1.1527044748218874e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder14,2.0916913719566876,0.11359999999999999,0.18030978074778692,0.249999208031906,-1.1527044748291865e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder15,3.0878135897267436,-0.1656,0.22418756297773104,0.249999208031906,-1.1527044748247917e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder16,1.7961720978054496,-0.09670000000000001,0.1378290548990251,0.249999208031906,-1.1527044748097382e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder17,2.78189876131687,0.10566251309980845,0.19510246692521704,0.24999920647791815,-1.2282420871991557e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder18,3.8146955974860015,0.20695000000000002,0.324305630756086,0.24999920647791815,-1.2282420871233175e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder19,2.373221958909533,-0.12755000000000002,0.17777926933255436,0.24999920647791815,-1.2282420871334086e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder20,3.548123381150188,-0.19145,0.2808778470918991,0.24999920647791815,-1.2282420871088654e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder21,1.750113880442194,0.08210728012516658,0.1198870795426874,0.24999921593634067,-9.59984881264498e-7,0,2679.6378352215984,13277.605473523021,107.156
feeder22,1.7473898363333378,-0.0942,0.13661112365154324,0.24999921593634067,-9.599848812182461e-7,0,2679.6378352215984,13277.605473523021,107.156
feeder23,2.682145305744861,0.14495,0.21685565424002037,0.24999921593634067,-9.59984881223222e-7,0,2679.6378352215984,13277.605473523021,107.156
feeder24,2.4712157198864313,-0.13305,0.1897852400984501,0.24999921593634067,-9.59984881205855e-7,0,2679.6378352215984,13277.605473523021,107.156
feeder25,3.7464567531793698,0.15291359357661521,0.287544399525105,0.24999920803190598,-1.1527044751976492e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder26,2.0916913719566876,0.11359999999999999,0.18030978074778692,0.249999208031906,-1.1527044748738285e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder27,3.0878135897267436,-0.1656,0.22418756297773104,0.249999208031906,-1.1527044748029884e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder28,1.7961720978054496,-0.09670000000000001,0.1378290548990251,0.249999208031906,-1.152704474832614e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder29,2.78189876131687,0.10566251315888536,0.19510246692521704,0.24999920647791815,-1.228242087140378e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder30,3.8146955974860015,0.20695000000000002,0.324305630756086,0.24999920647791815,-1.2282420871982185e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder31,2.373221958909533,-0.12755000000000002,0.17777926933255436,0.24999920647791815,-1.2282420871432716e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder32,3.548123381150188,-0.19145,0.2808778470918991,0.24999920647791815,-1.2282420871443266e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder33,1.750113880442194,0.08210728012516658,0.1198870795426874,0.24999921593634067,-9.59984881264498e-7,0,2679.6378352215984,13277.605473523021,107.156
feeder34,1.7473898363333378,-0.0942,0.13661112365154324,0.24999921593634067,-9.599848812182461e-7,0,2679.6378352215984,13277.605473523021,107.156
feeder35,2.682145305744861,0.14495,0.21685565424002037,0.24999921593634067,-9.59984881223222e-7,0,2679.6378352215984,13277.605473523021,107.156
feeder36,2.4712157198864313,-0.13305,0.1897852400984501,0.24999921593634067,-9.59984881205855e-7,0,2679.6378352215984,13277.605473523021,107.156
feeder37,3.7464567531793698,0.15291359358400308,0.287544399525105,0.249999208031906,-1.152704474796892e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder38,2.0916913719566876,0.11359999999999999,0.18030978074778692,0.249999208031906,-1.1527044748347265e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder39,3.0878135897267436,-0.1656,0.22418756297773104,0.249999208031906,-1.1527044748380664e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder40,1.7961720978054496,-0.09670000000000001,0.1378290548990251,0.249999208031906,-1.1527044748651058e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder41,2.78189876131687,0.10566251316591407,0.19510246692521704,0.24999920647791815,-1.2282420871522174e-6,0,2679.6378352215984,13277.605473523021,107.156
feeder42,3.8146955974860015,0.20695000000000002,0.324305630756086,0.24999920647791815,-1.2282420871518567e-6,0,2679.6378352215984,13277.605473523021,107.156
