Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,3.6782457943897247,0.14691192881578197,0.4457583703466934,0.24999821384526505,-4.164736418605731e-6,0,2544.350747022045,7652.134871668802,126.437
feeder2,2.034483510669684,0.11570000000000001,0.2795206540667343,0.24999821384526505,-4.164736418618472e-6,0,2544.350747022045,7652.134871668802,126.437
feeder3,2.938463094156243,-0.1643,0.34754107058017536,0.24999821384526505,-4.164736418615087e-6,0,2544.350747022045,7652.134871668802,126.437
feeder4,1.7173381760418582,-0.09655000000000001,0.21366598869456052,0.24999821384526505,-4.164736418578968e-6,0,2544.350747022045,7652.134871668802,126.437
feeder5,2.5535518157380723,0.10393316980409867,0.30245260840451493,0.24999820559534677,-4.424142587389655e-6,0,2544.350747022045,7652.134871668802,126.437
feeder6,3.6552578640252236,0.20790000000000003,0.502746560117364,0.24999820559534677,-4.42414258744868e-6,0,2544.350747022045,7652.134871668802,126.437
feeder7,2.2474066310708345,-0.12615,0.2755977930717529,0.24999820559534677,-4.424142587464658e-6,0,2544.350747022045,7652.134871668802,126.437
feeder8,3.3565806817012196,-0.1896,0.4354237424413675,0.24999820559534677,-4.4241425873998005e-6,0,2544.350747022045,7652.134871668802,126.437
feeder9,1.5687894807721785,0.07917843161020979,0.18421391384773322,0.24999825301497702,-3.394619911749645e-6,0,2544.350747022045,7652.134871668802,126.437
feeder10,1.612091917116881,-0.09110000000000001,0.20991147750303094,0.24999825301497702,-3.394619911725764e-6,0,2544.350747022045,7652.134871668802,126.437
feeder11,2.572791211236375,0.1453,0.3332121833835371,0.24999825301497702,-3.394619911785725e-6,0,2544.350747022045,7652.134871668802,126.437
feeder12,2.3463865841254092,-0.1319,0.29161681049450244,0.24999825301497702,-3.394619911758311e-6,0,2544.350747022045,7652.134871668802,126.437
feeder13,3.6782457943897247,0.1469119288170606,0.4457583703466934,0.24999821384526505,-4.164736418619126e-6,0,2544.350747022045,7652.134871668802,126.437
feeder14,2.034483510669684,0.11570000000000001,0.2795206540667343,0.24999821384526505,-4.164736418605304e-6,0,2544.350747022045,7652.134871668802,126.437
feeder15,2.938463094156243,-0.1643,0.34754107058017536,0.24999821384526505,-4.164736418577266e-6,0,2544.350747022045,7652.134871668802,126.437
feeder16,1.7173381760418582,-0.09655000000000001,0.21366598869456052,0.24999821384526505,-4.164736418602015e-6,0,2544.350747022045,7652.134871668802,126.437
feeder17,2.5535518157380723,0.10393316980241629,0.30245260840451493,0.24999820559534677,-4.424142587455521e-6,0,2544.350747022045,7652.134871668802,126.437
feeder18,3.655257864025223,0.20790000000000003,0.502746560117364,0.2499982055953468,-4.424142587059133e-6,0,2544.350747022045,7652.134871668802,126.437
