feeder_1,feeder_2,feeder_3
1.0188958523830638,1.0189109999561983,1.0188958523830638
1.0186014092304072,1.018593796753614,1.0186014092304072
1.018935594322316,1.0187910803973839,1.018935594322316
1.0184079901966205,1.0183967221892498,1.0184079901966205
1.018698434929985,1.018664233144906,1.018698434929985
1.0188046538933946,1.018837333718331,1.0188046538933946
1.0188276930224909,1.0189047289878197,1.0188276930224909
1.0189910746806403,1.019011760298289,1.0189910746806403
1.0189064863487247,1.0189487205255126,1.0189064863487247
1.0189900486021224,1.0190112326168428,1.0189900486021224
1.0188549160253044,1.018786020991041,1.0188549160253044
1.0190693994857511,1.0190848203896505,1.0190693994857511
1.0189193913943926,1.0189896250263586,1.0189193913943926
1.0187964683403943,1.018883326194347,1.0187964683403943
1.018997607266021,1.0190281543221769,1.018997607266021
1.0187700609889925,1.018823595422301,1.0187700609889925
1.0187667332340629,1.0188392088291176,1.0187667332340629
1.0188565634596207,1.0188848188048323,1.0188565634596207
1.0189787978336542,1.0190382732884802,1.0189787978336542
1.018777315525032,1.0188316910173776,1.018777315525032
1.0199610692371237,1.0199401471481326,1.0199610692371237
1.0199381667702572,1.019964996045041,1.0199381667702572
1.0197281580131756,1.0197242638541273,1.0197281580131756
1.0200186145118364,1.0200166856817183,1.0200186145118364
1.0197757132535963,1.0197565100185033,1.0197757132535963
1.0200731134681895,1.0200726436898333,1.0200731134681895
1.0200694370098358,1.020068975055116,1.0200694370098358
1.0197783594884628,1.0197709856798074,1.0197783594884628
1.0200529329171932,1.0200522318687968,1.0200529329171932
1.0198748130226576,1.0198709228233016,1.0198748130226576
1.0198273614036448,1.0197910000653416,1.0198273614036448
1.0198903422323216,1.0199179667750782,1.0198903422323216
1.0202299449161547,1.0201575318998852,1.0202299449161547
1.0201208257011296,1.0200175826570974,1.0201208257011296
1.0202939324888987,1.020235960983146,1.0202939324888987
1.0202654232355233,1.0201070839579247,1.0202654232355233
1.0202009491333537,1.020160884445609,1.0202009491333537
1.0202345453386943,1.0201236453510714,1.0202345453386943
1.0202778057556363,1.0201188172471638,1.0202778057556363
1.0200626710411358,1.0199611321802105,1.0200626710411358
1.0203723702414393,1.0202761757970515,1.0203723702414393
1.0203126727770098,1.0202148931776092,1.0203126727770098
1.0200563908573903,1.0199559275951218,1.0200563908573903
1.0202520816279805,1.0201532107252416,1.0202520816279805
1.0199878819510293,1.019944118851486,1.0199878819510293
1.0199023368407694,1.0198564232180647,1.0199023368407694
1.0199173898797178,1.0198902510435037,1.0199173898797178
1.0199243124374358,1.0199681629120352,1.0199243124374358
1.0198730331773525,1.0198853058500255,1.0198730331773525
1.0197990317394852,1.0197668253799248,1.0197990317394852
1.0199377222528394,1.019920861748899,1.0199377222528394
1.0199360506051751,1.0199207485010573,1.0199360506051751
1.0199895058626962,1.0200029987287698,1.0199895058626962
1.0200258643865414,1.020012933592306,1.0200258643865414
1.0198422778017833,1.0197966969978747,1.0198422778017833
1.019952804820367,1.0199407075957583,1.019952804820367
1.0200514234655795,1.0201044470485991,1.0200514234655795
1.0199781396611056,1.0200314021978814,1.0199781396611056
1.0200157782354697,1.019992469161345,1.0200157782354697
1.0200433255029089,1.0201277882921014,1.0200433255029089
1.0201089504711371,1.0201065189519114,1.0201089504711371
1.019981126286926,1.0200340891473656,1.019981126286926
1.020177085756218,1.0201742843846577,1.020177085756218
1.0199743085945383,1.0199978835194363,1.0199743085945383
1.0200813070834638,1.020066977014853,1.0200813070834638
1.020041521722106,1.0200376913779738,1.020041521722106
1.0199723492714212,1.0200569929240473,1.0199723492714212
1.0200703283702055,1.0200668853749324,1.0200703283702055
1.0198736717784007,1.0198465128399663,1.0198736717784007
1.01962709361195,1.0195937037513083,1.01962709361195
1.0199143813670266,1.0198896365134142,1.0199143813670266
