cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
13719.5904915006,33.843,0.0,12.988519529722153,-0.3847653585812331,8.822784095581033,8.89150388302048,0,0.0,OPTIMAL
