cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
-13734.898938090813,36.672,11.90664827402159,37.383055494627534,3.749072808257015,-5.067533869788833,-5.010908040164471,0,8.887863139916703e-8,OPTIMAL
