feeder_1,feeder_2,feeder_3
1.0402145632453632,1.040717178112805,1.0402145632453632
1.0402684129592885,1.0407242268220205,1.0402684129592885
1.0402206005684846,1.0406988966371762,1.0402206005684846
1.0402546258108996,1.0406755111818413,1.0402546258108996
1.0396128530067854,1.040124153991249,1.0396128530067854
1.0402992500070676,1.040729532434221,1.0402992500070676
1.0403071086516955,1.0407622558149459,1.0403071086516955
1.0401913078774274,1.0407622028220156,1.0401913078774274
1.0403590231817679,1.0408105304677844,1.0403590231817679
1.0402831322445198,1.0408316788031442,1.0402831322445198
1.0399376518069305,1.040483686089421,1.0399376518069305
1.0399839379011095,1.0403947272537237,1.0399839379011095
