cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
-2777.494298667274,31.75,7.884582126037934,31.43905549462757,3.7491515380898464,-1.0556011282939408,-1.0081648996977401,0,6.370393396549611e-10,OPTIMAL
