cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
13717.394294853704,32.36,0.0,39.458519529722146,-0.46057229945114736,8.481922074886393,8.546663112058383,0,0.0,OPTIMAL
