cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
10857.636423291799,30.875,6.528633095789875,74.14605549462759,2.085461729112294e-6,4.137982385541358,4.176014008958384,0,2.6912274085676494e-10,OPTIMAL
