cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status
-174.2916696807268,4.172,11.055048154523623,0.0,0.0,-0.647322922145023,-0.6473229219238856,0,-1.0045415065783802e-7,OPTIMAL
