cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status
927.1551500198434,6.422,6.687046106330433,0.0,0.0,3.736017899608449,3.736017688037153,0,-3.7785879273763423e-7,OPTIMAL
