cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status
-122.59139353215991,4.563,10.898075458460925,0.0,0.0,-0.5118638270775854,-0.5118642371623006,0,-3.8107812448852233e-7,OPTIMAL
