cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
10494.964540020515,2.843,1.311879323435949,0.0,0.0,1.311879323435949,6.4944087500126955,0,9.100440670137266e-15,OPTIMAL,516703.20509846654,0.0
