cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
12873.738971863162,6.672,0.0,0.0,0.0,0.0,8.117111583772486,0,0.0,OPTIMAL,489657.90392440715,0.0
