cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
43542.62463177121,6.235,0.269192548340603,0.0,0.0,0.269192548340603,12.384136698455976,0,1.8682603376938157e-14,OPTIMAL,463323.02436541906,0.0
