RTD_End_Time_Stamp,RTD_10_Min_Non_Sync,RTD_30_Min_Non_Sync,Real_Time_LBMP,Day_Ahead_LBMP
"08/30/2019 00:00:00",0,0,12.21,19.07
"08/30/2019 00:05:00",0,0,18.69,19.07
"08/30/2019 00:10:00",0,0,16.22,19.07
"08/30/2019 00:15:00",0,0,18.98,19.07
"08/30/2019 00:20:00",0,0,18.78,19.07
"08/30/2019 00:25:00",0,0,17.1,19.07
"08/30/2019 00:30:00",0,0,13.31,19.07
"08/30/2019 00:35:00",0,0,12.73,19.07
"08/30/2019 00:40:00",0,0,13.18,19.07
"08/30/2019 00:45:00",0,0,13.21,19.07
"08/30/2019 00:50:00",0,0,15.59,19.07
"08/30/2019 00:55:00",0,0,13.93,19.07
"08/30/2019 01:00:00",0,0,18.25,16.79
"08/30/2019 01:05:00",0,0,19,16.79
"08/30/2019 01:10:00",0,0,14.3,16.79
"08/30/2019 01:15:00",0,0,14.33,16.79
"08/30/2019 01:20:00",0,0,13.94,16.79
"08/30/2019 01:25:00",0,0,14.58,16.79
"08/30/2019 01:30:00",0,0,18.33,16.79
"08/30/2019 01:35:00",0,0,17.83,16.79
"08/30/2019 01:40:00",0,0,17.83,16.79
"08/30/2019 01:45:00",0,0,14.58,16.79
"08/30/2019 01:50:00",0,0,14.36,16.79
"08/30/2019 01:55:00",0,0,14.36,16.79
"08/30/2019 02:00:00",0,0,11.32,14.51
"08/30/2019 02:05:00",0,0,10.67,14.51
"08/30/2019 02:10:00",0,0,7.79,14.51
"08/30/2019 02:15:00",0,0,7.79,14.51
"08/30/2019 02:20:00",0,0,10.13,14.51
"08/30/2019 02:25:00",0,0,10.14,14.51
"08/30/2019 02:30:00",0,0,10.68,14.51
"08/30/2019 02:35:00",0,0,11.32,14.51
"08/30/2019 02:40:00",0,0,10.73,14.51
"08/30/2019 02:45:00",0,0,11.26,14.51
"08/30/2019 02:50:00",0,0,11.26,14.51
"08/30/2019 02:55:00",0,0,11.26,14.51
"08/30/2019 03:00:00",0,0,11.8,14.44
"08/30/2019 03:05:00",0,0,12.11,14.44
"08/30/2019 03:10:00",0,0,12.65,14.44
"08/30/2019 03:15:00",0,0,11.8,14.44
"08/30/2019 03:20:00",0,0,11.26,14.44
"08/30/2019 03:25:00",0,0,13.56,14.44
"08/30/2019 03:30:00",0,0,11.32,14.44
"08/30/2019 03:35:00",0,0,13.78,14.44
"08/30/2019 03:40:00",0,0,13.44,14.44
"08/30/2019 03:45:00",0,0,13.56,14.44
"08/30/2019 03:50:00",0,0,10.73,14.44
"08/30/2019 03:55:00",0,0,10.73,14.44
"08/30/2019 04:00:00",0,0,10.73,14.78
"08/30/2019 04:05:00",0,0,10.73,14.78
"08/30/2019 04:10:00",0,0,10.14,14.78
"08/30/2019 04:15:00",0,0,10.14,14.78
"08/30/2019 04:20:00",0,0,10.15,14.78
"08/30/2019 04:25:00",0,0,10.15,14.78
"08/30/2019 04:30:00",0,0,10.68,14.78
"08/30/2019 04:35:00",0,0,10.67,14.78
"08/30/2019 04:40:00",0,0,13.44,14.78
"08/30/2019 04:45:00",0,0,13.56,14.78
"08/30/2019 04:50:00",0,0,11.32,14.78
"08/30/2019 04:55:00",0,0,10.73,14.78
"08/30/2019 05:00:00",0,0,11.18,16.2
"08/30/2019 05:05:00",0,0,11.32,16.2
"08/30/2019 05:10:00",0,0,13.45,16.2
"08/30/2019 05:15:00",0,0,11.18,16.2
"08/30/2019 05:20:00",0,0,13.44,16.2
"08/30/2019 05:25:00",0,0,13.61,16.2
"08/30/2019 05:30:00",0,0,11.27,16.2
"08/30/2019 05:35:00",0,0,11.17,16.2
