feeder_1,feeder_2,feeder_3
1.0395871222318107,1.0397895116491258,1.0395871222318107
1.0395761568391908,1.0397512211568465,1.0395761568391908
1.0396061139198782,1.039739174977524,1.0396061139198782
1.0396036896895577,1.0397329919753913,1.0396036896895577
1.0395751586079671,1.03969813777305,1.0395751586079671
1.0395878839073336,1.0397259542508623,1.0395878839073336
1.0394621977790088,1.0395796962468238,1.0394621977790088
1.0394443260583694,1.0395466238020783,1.0394443260583694
1.039455966491449,1.0395651421181944,1.039455966491449
1.0393541665527215,1.039633357757863,1.0393541665527215
1.0394565491942607,1.039563122906815,1.0394565491942607
1.0393888761637244,1.0395397817952199,1.0393888761637244
