cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
18356.139918571334,10.344,3.708741924107155,0.0,0.0,6.660986030140769,6.709115467314085,0,-4.752679232005911e-7,OPTIMAL
