cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
1872.4083128090601,10.453,9.935064739932399,0.0,0.0,0.6884636648191362,0.718774784187739,0,-8.844245604003862e-7,OPTIMAL
