cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
11544.443648532875,10.343,3.369030760311953,0.0,0.0,6.121700093151418,6.166903658404314,0,8.350439162713776e-7,OPTIMAL
