cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
33556.54537593454,9.813,1.58234193464796,0.0,0.0,10.386402260602148,10.460269755590568,0,-2.7749488414305536e-7,OPTIMAL
