cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
2260.940170757636,60.312,4.413402714206113,43.85599999999987,-3.7372739775513213,6.0036946930302175,9.740967359385067,0,-0.11778338519764908,OPTIMAL,483783.1935775181
