cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1714.825068558464,62.266,5.550781223684284,0.3049999999998545,-3.749097537642426,5.0371100127194515,8.786206802606785,0,0.11755241803241034,OPTIMAL,483033.8579458772
