cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1110.6904224924915,69.766,1.7018561163019876,74.99999999999989,2.247037558358816e-5,7.573546625630289,7.573523326501437,0,0.05479518123925664,OPTIMAL,476786.82547443203
