cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1109.492380594273,48.672,0.0,74.99999999999989,1.5170083590904444e-5,8.29528532949552,8.295270135284285,0,0.0,OPTIMAL,480298.95225127495
