cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
601.8365606744482,65.281,4.2459249836233015,43.85599999999987,3.749971845884999,6.134174104876388,2.3842015407454955,0,-0.048280348137420326,OPTIMAL,477627.6130148666
