feeder_1,feeder_2,feeder_3
1.0367933501127173,1.037007746752651,1.0367933501127173
1.036808863812638,1.0368882943677797,1.036808863812638
1.0364045253661525,1.0363930346976318,1.0364045253661525
1.0367855469647775,1.0368328276528356,1.0367855469647775
1.0368711615284842,1.0370105946897634,1.0368711615284842
1.0364861894711532,1.0364062566610126,1.0364861894711532
1.0367852314071397,1.0369170695122307,1.0367852314071397
1.036573133571635,1.0364004351624792,1.036573133571635
1.0364827437694182,1.0363631772708843,1.0364827437694182
1.0367575487698952,1.0369080744148924,1.0367575487698952
1.0368149380831144,1.0369606751402167,1.0368149380831144
1.0364898534372162,1.036543501493177,1.0364898534372162
