cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
807.1260361371504,61.063,4.89525623369736,74.99999999999989,3.384026810021874e-6,5.783730371864639,5.783726533182447,0,0.08719746721893529,OPTIMAL,479182.6735579868
